0.001333,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.108000,0.000000,0.000000,0.000000,0.003667,0.000000,0.000000,0.000000,0.000000,0.053333,0.000667,0.000000,0.000000,0.006333,0.000333,0.000000,0.001000,0.008333,0.000000,0.000000,0.045000,0.000000,0.004667,0.005333,0.000667,0.001000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001333,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.108000,0.000000,0.000000,0.000000,0.003667,0.000000,0.000000,0.000000,0.000000,0.053333,0.000667,0.000000,0.000000,0.006333,0.000333,0.000000,0.001000,0.008333,0.000000,0.000000,0.045000,0.000000,0.004667,0.005333,0.000667,0.001000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002333,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.105000,0.000000,0.000000,0.000000,0.004667,0.000000,0.000000,0.000000,0.000000,0.055000,0.001333,0.000000,0.000000,0.005667,0.000000,0.000000,0.001000,0.009000,0.000000,0.000000,0.042000,0.000000,0.004667,0.005000,0.000333,0.000667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.002333,0.000000,0.005333,0.000000,0.000000,0.000000,0.000000,0.103000,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.054667,0.001000,0.000000,0.000000,0.004333,0.000000,0.000000,0.000667,0.006000,0.000000,0.000000,0.041000,0.000000,0.004333,0.006667,0.001000,0.001333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.006667,0.000000,0.000000,0.000000,0.000000,0.108000,0.000000,0.000000,0.000000,0.002667,0.000333,0.000000,0.000000,0.000000,0.050667,0.000333,0.000000,0.000000,0.003667,0.000000,0.000000,0.001000,0.009000,0.000000,0.000000,0.045667,0.000000,0.006667,0.006000,0.001000,0.000667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000000,0.000000,0.004667,0.000000,0.000000,0.000000,0.000000,0.110333,0.000000,0.000000,0.000000,0.006000,0.000333,0.000000,0.000000,0.000000,0.050667,0.001333,0.000000,0.000000,0.007667,0.000000,0.000000,0.001000,0.006667,0.000000,0.000000,0.038333,0.000000,0.004000,0.005333,0.002000,0.000667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001000,0.000000,0.008000,0.000000,0.000000,0.000000,0.000000,0.096667,0.000000,0.000000,0.000000,0.004000,0.000000,0.000000,0.000000,0.000000,0.049000,0.001333,0.000000,0.000000,0.005667,0.000000,0.000000,0.001667,0.004333,0.000000,0.000000,0.035667,0.000000,0.002667,0.008667,0.000333,0.001000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001333,0.000000,0.006667,0.000000,0.000000,0.000000,0.000000,0.098667,0.000000,0.000000,0.000000,0.004333,0.000000,0.000000,0.000000,0.000000,0.048333,0.001333,0.000000,0.000000,0.004667,0.000000,0.000000,0.000667,0.005333,0.000000,0.000000,0.039667,0.000000,0.005667,0.006667,0.002333,0.001667,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.001333,0.000000,0.005667,0.000000,0.000000,0.000000,0.000000,0.099000,0.000000,0.000000,0.000000,0.003000,0.000667,0.000000,0.000000,0.000000,0.048000,0.002000,0.000000,0.000000,0.007333,0.000000,0.000000,0.001000,0.004667,0.000000,0.000000,0.038000,0.000000,0.004667,0.008000,0.002000,0.001333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.000667,0.000000,0.005667,0.000000,0.000000,0.000000,0.000000,0.094000,0.000000,0.000000,0.000000,0.003000,0.000000,0.000000,0.000000,0.000000,0.046667,0.001667,0.000000,0.000000,0.007667,0.000000,0.000000,0.000333,0.007000,0.000000,0.000000,0.034000,0.000000,0.002667,0.009000,0.001333,0.000333,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
